seg_id	src_raw	tgt_raw	prompt	prompt_len	thresholds
ORG_WR_EN_DE_002568-21	Yes, professional standards can be imposed by professional bodies, but they can only be further enhanced by competition and external scrutiny.	Ja, berufliche Standards können von berufsständischen Gremien aufgestellt werden, aber sie können durch Wettbewerb und externe Prüfung nur weiter gefördert werden.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```Yes, professional standards can be imposed by professional bodies, but they can only be further enhanced by competition and external scrutiny.```
This is its human translation into German: ```Ja, berufliche Standards können von berufsständischen Gremien aufgestellt werden, aber sie können durch Wettbewerb und externe Prüfung nur weiter gefördert werden.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	87.0	[]
ORG_WR_EN_DE_002568-22	That is why I ask colleagues to support the amendments tabled by my group.	Daher ersuche ich die Kolleginnen und Kollegen um Unterstützung der von meiner Fraktion eingereichten Änderungsanträge.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```That is why I ask colleagues to support the amendments tabled by my group.```
This is its human translation into German: ```Daher ersuche ich die Kolleginnen und Kollegen um Unterstützung der von meiner Fraktion eingereichten Änderungsanträge.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	77.25	[]
ORG_WR_EN_DE_009237-1	In accordance with the precautionary principle and as a measure to promote consumer confidence, a policy of zero tolerance of processed animal proteins and meat and animal bonemeal in animal feed was put in place.	Gemäß dem Vorsorgeprinzip und um das Vertrauen der Verbraucher zu fördern wurde beschlossen, dass keinerlei verarbeitete tierische Eiweiße, Fleisch sowie tierisches Knochenmehl in Tierfutter enthalten sein dürfen.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```In accordance with the precautionary principle and as a measure to promote consumer confidence, a policy of zero tolerance of processed animal proteins and meat and animal bonemeal in animal feed was put in place.```
This is its human translation into German: ```Gemäß dem Vorsorgeprinzip und um das Vertrauen der Verbraucher zu fördern wurde beschlossen, dass keinerlei verarbeitete tierische Eiweiße, Fleisch sowie tierisches Knochenmehl in Tierfutter enthalten sein dürfen.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	102.0	[]
ORG_WR_EN_DE_009237-2	And although no case of TSE in fish had ever been discovered, the feeding of fishmeal to ruminants was also subjected to a temporary ban.	Und obwohl nie ein Fall von TSE in Fischen nachgewiesen worden war, fiel auch die Verfütterung von Fischmehl an Wiederkäuer unter das zeitweilige Verbot.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```And although no case of TSE in fish had ever been discovered, the feeding of fishmeal to ruminants was also subjected to a temporary ban.```
This is its human translation into German: ```Und obwohl nie ein Fall von TSE in Fischen nachgewiesen worden war, fiel auch die Verfütterung von Fischmehl an Wiederkäuer unter das zeitweilige Verbot.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	92.25	[]
ORG_WR_EN_DE_009237-3	This initial six-month ban has been extended on a rolling basis ever since, despite a categorical Commission announcement in 2004 that there was no risk of TSE occurrence, let alone transmission, from fishmeal fed to ruminants and that the policy of zero tolerance of meat and bone spicules in animal feed should be lifted.	Dieses ursprünglich auf sechs Monate begrenzte Verbot wurde seither kontinuierlich verlängert, obwohl die Kommission 2004 kategorisch erklärt hatte, dass weder die Gefahr von TSE-Infektionen bestand, geschweige denn, dass TSE durch die Verfütterung von Fischmehl an Wiederkäuer übertragen werden kann und dass das totale Verbot für Fleisch und Knochensplitter in Tierfutter aufgehoben werden sollte.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```This initial six-month ban has been extended on a rolling basis ever since, despite a categorical Commission announcement in 2004 that there was no risk of TSE occurrence, let alone transmission, from fishmeal fed to ruminants and that the policy of zero tolerance of meat and bone spicules in animal feed should be lifted.```
This is its human translation into German: ```Dieses ursprünglich auf sechs Monate begrenzte Verbot wurde seither kontinuierlich verlängert, obwohl die Kommission 2004 kategorisch erklärt hatte, dass weder die Gefahr von TSE-Infektionen bestand, geschweige denn, dass TSE durch die Verfütterung von Fischmehl an Wiederkäuer übertragen werden kann und dass das totale Verbot für Fleisch und Knochensplitter in Tierfutter aufgehoben werden sollte.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	135.75	[]
ORG_WR_EN_DE_009237-4	The Commission argued that this zero tolerance policy could not be implemented, since the technical detection methods for identifying processed animal protein had not previously been sufficiently accurate to take account of the so-called adventitious presence of small amounts of protein from small birds, mammals and rodents accidentally caught in the harvesting process.	Die Kommission vertrat den Standpunkt, dass diese Nulltoleranz nicht aufrechterhalten werden konnte, da die technischen Verfahren zur Feststellung von tierischem Eiweiß nicht genau genug waren, um den so genannten zufälligen Eintrag von geringen Eiweißmengen, die von kleinen Vögeln, Säuge- oder Nagetieren stammten, welche bei der Ernte zufällig mit erfasst worden waren, zu berücksichtigen.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```The Commission argued that this zero tolerance policy could not be implemented, since the technical detection methods for identifying processed animal protein had not previously been sufficiently accurate to take account of the so-called adventitious presence of small amounts of protein from small birds, mammals and rodents accidentally caught in the harvesting process.```
This is its human translation into German: ```Die Kommission vertrat den Standpunkt, dass diese Nulltoleranz nicht aufrechterhalten werden konnte, da die technischen Verfahren zur Feststellung von tierischem Eiweiß nicht genau genug waren, um den so genannten zufälligen Eintrag von geringen Eiweißmengen, die von kleinen Vögeln, Säuge- oder Nagetieren stammten, welche bei der Ernte zufällig mit erfasst worden waren, zu berücksichtigen.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	135.0	[]
ORG_WR_EN_DE_009237-5	The impossibility of distinguishing these proteins and bone spicules, which do not pose a TSE risk from proteins of ruminant origin which could contain BSE-carrying prions, resulted in a number of high-profile, extremely costly, wasteful and unnecessary withdrawals from shipments and, more controversially, beet-based animal feed, owing to this harmless and unavoidable adventitious presence of non-ruminant proteins.	Die Tatsache, dass es unmöglich war, diese Proteine und Knochenpartikel, die keine TSE-Gefahr darstellen, von Eiweißen zu unterscheiden, die von Wiederkäuern stammen und mit BSE infizierte Prionen aufweisen könnten, hatte die Aufsehen erregende, mit extrem hohen Kosten verbundene, unwirtschaftliche und unnötige Stornierung von Lieferungen und, was noch umstrittener war, die Einstellung der Verfütterung von Tierfutter auf Rübenbasis aufgrund des harmlosen und nicht vermeidbaren zufälligen Eintrags von Eiweißen, die von Nichtwiederkäuern stammen, zur Folge.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```The impossibility of distinguishing these proteins and bone spicules, which do not pose a TSE risk from proteins of ruminant origin which could contain BSE-carrying prions, resulted in a number of high-profile, extremely costly, wasteful and unnecessary withdrawals from shipments and, more controversially, beet-based animal feed, owing to this harmless and unavoidable adventitious presence of non-ruminant proteins.```
This is its human translation into German: ```Die Tatsache, dass es unmöglich war, diese Proteine und Knochenpartikel, die keine TSE-Gefahr darstellen, von Eiweißen zu unterscheiden, die von Wiederkäuern stammen und mit BSE infizierte Prionen aufweisen könnten, hatte die Aufsehen erregende, mit extrem hohen Kosten verbundene, unwirtschaftliche und unnötige Stornierung von Lieferungen und, was noch umstrittener war, die Einstellung der Verfütterung von Tierfutter auf Rübenbasis aufgrund des harmlosen und nicht vermeidbaren zufälligen Eintrags von Eiweißen, die von Nichtwiederkäuern stammen, zur Folge.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	153.0	[]
ORG_WR_EN_DE_009237-6	The proposal before us is intended to amend and update the regulation. In particular, the categorisation of countries according to existing BSE risk, surveillance and monitoring, specified risk material, giving a permanent legal basis for breeding programmes for resistance to TSEs, giving Member States the option to keep BSE cohort animals in their herd and of course revising the feedback.	Mit dem uns heute vorliegenden Vorschlag soll die Verordnung abgeändert und aktualisiert werden, und zwar insbesondere im Hinblick auf die Kategorisierung der Länder entsprechend dem bestehenden BSE-Risiko, die Kontrolle und Überwachung, spezifisches Risikomaterial, eine dauerhafte Rechtsgrundlage für Programme zur Züchtung auf Resistenz gegen TSE, die Möglichkeit für Mitgliedstaaten, jahrgangsgleiche Tiere in ihrer Herde zu belassen, und natürlich die Überprüfung des Informationsrückflusses.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```The proposal before us is intended to amend and update the regulation. In particular, the categorisation of countries according to existing BSE risk, surveillance and monitoring, specified risk material, giving a permanent legal basis for breeding programmes for resistance to TSEs, giving Member States the option to keep BSE cohort animals in their herd and of course revising the feedback.```
This is its human translation into German: ```Mit dem uns heute vorliegenden Vorschlag soll die Verordnung abgeändert und aktualisiert werden, und zwar insbesondere im Hinblick auf die Kategorisierung der Länder entsprechend dem bestehenden BSE-Risiko, die Kontrolle und Überwachung, spezifisches Risikomaterial, eine dauerhafte Rechtsgrundlage für Programme zur Züchtung auf Resistenz gegen TSE, die Möglichkeit für Mitgliedstaaten, jahrgangsgleiche Tiere in ihrer Herde zu belassen, und natürlich die Überprüfung des Informationsrückflusses.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	146.25	[]
ORG_WR_EN_DE_009237-7	Given the protracted uncertainty that the failure to come to a decision on lifting the feed ban has caused to farmers and industry, I sincerely hope that this dossier will be adopted at first reading.	Angesichts der für Landwirte und die Industrie nun schon viel zu lange andauernden Ungewissheit, die durch das Unvermögen, eine Entscheidung über die Aufhebung des Futtermittelverbots zu treffen, verursacht wurde, hoffe ich, dass dieses Dokument in erster Lesung angenommen werden kann.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```Given the protracted uncertainty that the failure to come to a decision on lifting the feed ban has caused to farmers and industry, I sincerely hope that this dossier will be adopted at first reading.```
This is its human translation into German: ```Angesichts der für Landwirte und die Industrie nun schon viel zu lange andauernden Ungewissheit, die durch das Unvermögen, eine Entscheidung über die Aufhebung des Futtermittelverbots zu treffen, verursacht wurde, hoffe ich, dass dieses Dokument in erster Lesung angenommen werden kann.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	111.75	[]
ORG_WR_EN_DE_009237-8	I welcome the compromise reached and support the provisions relating to the possible lifting of the feed ban, because the provision is based on sound science.	Ich begrüße den erzielten Kompromiss und befürworte die Bestimmungen über die potenzielle Aufhebung des Futtermittelverbots, denn ihnen liegen fundierte wissenschaftliche Erkenntnisse zugrunde.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```I welcome the compromise reached and support the provisions relating to the possible lifting of the feed ban, because the provision is based on sound science.```
This is its human translation into German: ```Ich begrüße den erzielten Kompromiss und befürworte die Bestimmungen über die potenzielle Aufhebung des Futtermittelverbots, denn ihnen liegen fundierte wissenschaftliche Erkenntnisse zugrunde.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	91.5	[]
ORG_WR_EN_DE_009237-9	I believe that there are sufficient safeguards in place to protect all interests.	Meines Erachtens sind ausreichend Schutzmechanismen vorgesehen, um sämtliche Interessen zu schützen.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```I believe that there are sufficient safeguards in place to protect all interests.```
This is its human translation into German: ```Meines Erachtens sind ausreichend Schutzmechanismen vorgesehen, um sämtliche Interessen zu schützen.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	73.5	[]
ORG_WR_EN_DE_009237-10	Furthermore, I feel it is important to underline that protein is a necessary component of animal diets and the current feed ban is placing us in a precarious position regarding protein supply for animal diets.	Meiner Ansicht nach muss betont werden, dass Eiweiß ein notwendiger Bestandteil der Tiernahrung ist und dass das derzeitige Futtermittelverbot uns bezüglich der Eiweißzufuhr in der tierischen Ernährung in eine prekäre Lage bringt.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```Furthermore, I feel it is important to underline that protein is a necessary component of animal diets and the current feed ban is placing us in a precarious position regarding protein supply for animal diets.```
This is its human translation into German: ```Meiner Ansicht nach muss betont werden, dass Eiweiß ein notwendiger Bestandteil der Tiernahrung ist und dass das derzeitige Futtermittelverbot uns bezüglich der Eiweißzufuhr in der tierischen Ernährung in eine prekäre Lage bringt.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	105.75	[]
ORG_WR_EN_DE_009237-11	In Europe, we are only 23% self-sufficient in proteins.	Wir können unseren Eiweißbedarf in Europa nur zu 23 % selbst decken.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```In Europe, we are only 23% self-sufficient in proteins.```
This is its human translation into German: ```Wir können unseren Eiweißbedarf in Europa nur zu 23 % selbst decken.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	71.25	[]
ORG_WR_EN_DE_009237-12	Most of our higher quality proteins, for example Brazilian soya, are shipped vast distances from countries where the sustainability debate is now raging.	Der größte Teil unserer qualitativ hochwertigeren Proteine wie beispielsweise brasilianisches Soja wird über riesige Entfernungen hinweg aus Ländern eingeführt, in denen mittlerweile heftige Debatten über die Nachhaltigkeit stattfinden.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```Most of our higher quality proteins, for example Brazilian soya, are shipped vast distances from countries where the sustainability debate is now raging.```
This is its human translation into German: ```Der größte Teil unserer qualitativ hochwertigeren Proteine wie beispielsweise brasilianisches Soja wird über riesige Entfernungen hinweg aus Ländern eingeführt, in denen mittlerweile heftige Debatten über die Nachhaltigkeit stattfinden.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	93.75	[]
ORG_WR_EN_DE_009237-13	While there is a debate on the ethics about how animals are being fed, it must be borne in mind that the alternatives sometimes pose even bigger ethical questions.	Bei aller Kontroverse über die ethischen Aspekte der Fütterung von Tieren ist zu bedenken, dass die Alternativen bisweilen noch größere ethische Fragen aufwerfen.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```While there is a debate on the ethics about how animals are being fed, it must be borne in mind that the alternatives sometimes pose even bigger ethical questions.```
This is its human translation into German: ```Bei aller Kontroverse über die ethischen Aspekte der Fütterung von Tieren ist zu bedenken, dass die Alternativen bisweilen noch größere ethische Fragen aufwerfen.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	94.5	[]
ORG_WR_EN_DE_009237-14	The fact remains that the food industry in the EU is protein deficient.	All das ändert nichts an der Tatsache, dass in der Lebensmittelindustrie der EU Eiweißmangel herrscht.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```The fact remains that the food industry in the EU is protein deficient.```
This is its human translation into German: ```All das ändert nichts an der Tatsache, dass in der Lebensmittelindustrie der EU Eiweißmangel herrscht.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	76.5	[]
ORG_WR_EN_DE_009237-15	I am pleased that an agreement has been reached on feeding fishmeal to young calves that have high protein requirements.	Ich freue mich, dass eine Einigung über die Verfütterung von Fischmehl an junge Kälber erzielt wurde, die einen hohen Eiweißbedarf haben.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```I am pleased that an agreement has been reached on feeding fishmeal to young calves that have high protein requirements.```
This is its human translation into German: ```Ich freue mich, dass eine Einigung über die Verfütterung von Fischmehl an junge Kälber erzielt wurde, die einen hohen Eiweißbedarf haben.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	86.25	[]
ORG_WR_EN_DE_009237-16	We cannot be driven by emotion; otherwise our credibility as legislators will be severely undermined.	Wir können uns nicht zum Spielball von Emotionen machen. Das würde unsere Glaubwürdigkeit als Gesetzgeber ernsthaft unterminieren.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```We cannot be driven by emotion; otherwise our credibility as legislators will be severely undermined.```
This is its human translation into German: ```Wir können uns nicht zum Spielball von Emotionen machen. Das würde unsere Glaubwürdigkeit als Gesetzgeber ernsthaft unterminieren.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	79.5	[]
ORG_WR_EN_DE_009237-17	Scientific rigour is at the core of this regulation.	Solide wissenschaftliche Erkenntnisse bilden den Kern dieser Verordnung.	bypassed re-writing pipeline	0.0	[]
ORG_WR_EN_DE_009237-18	We should respect the undisputed scientific consensus that fishmeal poses no risk of TSE.	Wir sollten den unbestrittenen wissenschaftlichen Konsens, dass Fischmehl kein TSE-Risiko birgt, respektieren.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```We should respect the undisputed scientific consensus that fishmeal poses no risk of TSE.```
This is its human translation into German: ```Wir sollten den unbestrittenen wissenschaftlichen Konsens, dass Fischmehl kein TSE-Risiko birgt, respektieren.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	75.0	[]
ORG_WR_EN_DE_009237-19	In conclusion, as regards setting the tolerance thresholds for adventitious presence of bone spicules and technically unavoidable contamination, it is imperative that we apply scientific rigour through standing committees under the comitology procedure.	Was die Festlegung von Toleranzschwellen für das zufällige Auftreten von Knochenfragmenten und die technisch unvermeidbare Kontaminierung betrifft, so dürfen wir uns ausschließlich auf wissenschaftliche Untersuchungen und Erkenntnisse durch ständige Ausschüsse im Rahmen des Komitologieverfahrens verlassen.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```In conclusion, as regards setting the tolerance thresholds for adventitious presence of bone spicules and technically unavoidable contamination, it is imperative that we apply scientific rigour through standing committees under the comitology procedure.```
This is its human translation into German: ```Was die Festlegung von Toleranzschwellen für das zufällige Auftreten von Knochenfragmenten und die technisch unvermeidbare Kontaminierung betrifft, so dürfen wir uns ausschließlich auf wissenschaftliche Untersuchungen und Erkenntnisse durch ständige Ausschüsse im Rahmen des Komitologieverfahrens verlassen.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	106.5	[]
ORG_WR_EN_DE_009237-20	This procedure is not perfect, but it is more responsive than codecision and ensures informed scientific analysis and risk assessment, rather than risking emotive concerns guiding European decisions in technical areas.	Dieses Verfahren mag nicht perfekt sein, aber es spricht besser an als die Mitentscheidung und sorgt für eine fundierte wissenschaftliche Analyse und Risikobewertung.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```This procedure is not perfect, but it is more responsive than codecision and ensures informed scientific analysis and risk assessment, rather than risking emotive concerns guiding European decisions in technical areas.```
This is its human translation into German: ```Dieses Verfahren mag nicht perfekt sein, aber es spricht besser an als die Mitentscheidung und sorgt für eine fundierte wissenschaftliche Analyse und Risikobewertung.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	96.0	[]
ORG_WR_EN_DE_009237-21	For this reason, I cannot support Amendment 57, which I believe would threaten the chances of reaching a hard-won first reading agreement in the interests of all concerned.	Das ist besser, als sich bei europäischen Entscheidungen in technischen Bereichen von Gefühlen leiten zu lassen.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```For this reason, I cannot support Amendment 57, which I believe would threaten the chances of reaching a hard-won first reading agreement in the interests of all concerned.```
This is its human translation into German: ```Das ist besser, als sich bei europäischen Entscheidungen in technischen Bereichen von Gefühlen leiten zu lassen.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	88.5	[]
ORG_WR_EN_DE_009237-22	But having said this, as parliamentarians, we should exercise fully and vigilantly our right to scrutinise the outcomes of comitology meetings and to hold the Commission to account when their standing committee experts’ decisions exceed the powers conferred on them by the TSE regulation.	Trotzdem sollten wir als Parlamentarier selbstverständlich umfassend und wachsam von unserem Recht auf Prüfung der Ergebnisse der Komitologiesitzungen Gebrauch machen und die Kommission zur Rechenschaft ziehen, wenn deren Experten im ständigen Ausschuss Entscheidungen treffen, die ihre ihnen durch die TSE-Verordnung übertragenen Befugnisse überschreiten. Frau Präsidentin!	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```But having said this, as parliamentarians, we should exercise fully and vigilantly our right to scrutinise the outcomes of comitology meetings and to hold the Commission to account when their standing committee experts’ decisions exceed the powers conferred on them by the TSE regulation.```
This is its human translation into German: ```Trotzdem sollten wir als Parlamentarier selbstverständlich umfassend und wachsam von unserem Recht auf Prüfung der Ergebnisse der Komitologiesitzungen Gebrauch machen und die Kommission zur Rechenschaft ziehen, wenn deren Experten im ständigen Ausschuss Entscheidungen treffen, die ihre ihnen durch die TSE-Verordnung übertragenen Befugnisse überschreiten. Frau Präsidentin!```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	122.25	[]
ORG_WR_EN_DE_009237-23	Madam President, may I send my best wishes to Mrs Roth-Behrendt for a speedy recovery and thank her for her long-term interest in this important issue.	Ich möchte Frau Roth-Behrendt meine besten Wünsche für eine baldige Genesung übermitteln und ihr für ihr anhaltendes Interesse an dieser wichtigen Thematik danken.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```Madam President, may I send my best wishes to Mrs Roth-Behrendt for a speedy recovery and thank her for her long-term interest in this important issue.```
This is its human translation into German: ```Ich möchte Frau Roth-Behrendt meine besten Wünsche für eine baldige Genesung übermitteln und ihr für ihr anhaltendes Interesse an dieser wichtigen Thematik danken.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	92.25	[]
ORG_WR_EN_DE_009237-24	Thank you for your patience.	Vielen Dank für Ihre Geduld.	bypassed re-writing pipeline	0.0	[]
ORG_WR_EN_DE_003456-1	When we look at what the Council agreed upon in Lisbon and the new European initiative in particular and consider utilising the advantages which would accrue to Europe from the telecommunications revolution, we can see that there are many great opportunities out there to be grasped, but they require proper order, proper rules and proper regulation to ensure their use for the benefit of all.	Wenn wir uns die Ergebnisse des Rates von Lissabon und vor allem die neue Gemeinschaftsinitiative anschauen und uns die Vorteile vor Augen halten, die Europa aus der revolutionierenden Entwicklung in der Telekommunikation erwachsen, wird deutlich, dass dieser Bereich viele großartige Chancen bereithält, es aber einer entsprechenden Ordnung, geeigneter Bestimmungen und einer angemessenen Regelung bedarf, um sicherzustellen, dass ihre Nutzung allen zugute kommt.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```When we look at what the Council agreed upon in Lisbon and the new European initiative in particular and consider utilising the advantages which would accrue to Europe from the telecommunications revolution, we can see that there are many great opportunities out there to be grasped, but they require proper order, proper rules and proper regulation to ensure their use for the benefit of all.```
This is its human translation into German: ```Wenn wir uns die Ergebnisse des Rates von Lissabon und vor allem die neue Gemeinschaftsinitiative anschauen und uns die Vorteile vor Augen halten, die Europa aus der revolutionierenden Entwicklung in der Telekommunikation erwachsen, wird deutlich, dass dieser Bereich viele großartige Chancen bereithält, es aber einer entsprechenden Ordnung, geeigneter Bestimmungen und einer angemessenen Regelung bedarf, um sicherzustellen, dass ihre Nutzung allen zugute kommt.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	150.75	[]
ORG_WR_EN_DE_003456-2	At this point I would particularly like to congratulate Commissioner Liikanen for the innovative measures that he has brought forward and the way that he is striving to bring Europe into the 21st century.	An dieser Stelle möchte ich vor allem Kommissar Liikanen zu den innovativen Maßnahmen, die er unterbreitet hat, wie auch zu seinen Bemühungen gratulieren, Europa ins 21. Jahrhundert zu bringen.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```At this point I would particularly like to congratulate Commissioner Liikanen for the innovative measures that he has brought forward and the way that he is striving to bring Europe into the 21st century.```
This is its human translation into German: ```An dieser Stelle möchte ich vor allem Kommissar Liikanen zu den innovativen Maßnahmen, die er unterbreitet hat, wie auch zu seinen Bemühungen gratulieren, Europa ins 21. Jahrhundert zu bringen.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	102.75	[]
ORG_WR_EN_DE_003456-3	I suppose it is appropriate that a man of his origins should be doing that.	Ich denke, ein Mann mit seinem Werdegang muss das wohl auch tun.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```I suppose it is appropriate that a man of his origins should be doing that.```
This is its human translation into German: ```Ich denke, ein Mann mit seinem Werdegang muss das wohl auch tun.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	75.75	[]
ORG_WR_EN_DE_003456-4	However, there are a number of dangers and risks and in particular, I want to deal with two aspects.	Es gibt aber auch Gefahren und Risiken, und ich möchte insbesondere auf zwei Aspekte eingehen.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```However, there are a number of dangers and risks and in particular, I want to deal with two aspects.```
This is its human translation into German: ```Es gibt aber auch Gefahren und Risiken, und ich möchte insbesondere auf zwei Aspekte eingehen.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	81.0	[]
ORG_WR_EN_DE_003456-5	First there is the universal service aspect – the universal obligation that my colleague Malcolm Harbour was talking about.	Zum einen geht es um den Universaldienst – die Universaldienstverpflichtung, zu der mein Kollege Malcolm Harbour gesprochen hat.	"Your task is to re-write a human translation in a more natural way if necessary.
Here is an original English text: ```First there is the universal service aspect – the universal obligation that my colleague Malcolm Harbour was talking about.```
This is its human translation into German: ```Zum einen geht es um den Universaldienst – die Universaldienstverpflichtung, zu der mein Kollege Malcolm Harbour gesprochen hat.```  
If this translation can be revised to sound more like a text originally produced in the target language, return a revised version. If this translation sounds natural enough, return the input translation.
Do not add any meta-phrases or quotation marks. Do not copy the original text."	83.25	[]
